Gaz ID,Feature Name,Class,County,State,Map,Elevation,Latitude,Longitude,Bgn Decision Date,Entry Date,Census Code,Census Classification Code,GSA Code,OPM Code,County FIPS Code,State FIPS Code
1935265,Reedley Division,Civil,Fresno County,California,Wahtoke,114,36.6578964,-119.4360932,None,9/26/2001,92600,Z5,null,null,06019,06
234556,Refugio,Civil,Santa Cruz County,California,null,0,36.6499589,-122.1041292,None,1/19/1981,null,null,null,null,06087,06
2813361,Requa District,Civil,Del Norte County,California,Klamath Glen,278,41.512326,-123.957463,None,8/6/2020,TS700,D7,null,null,06015,06
1657342,Resighini Rancheria,Civil,Del Norte County,California,Requa,13,41.5145129,-124.0166245,None,1/1/1995,3145R,D2,null,null,06015,06
2804911,Richmond-Presidio-Marina Division,Civil,San Francisco County,California,San Francisco North,35,37.7981232,-122.4809941,None,11/5/2019,92605,Z5,null,null,06075,06
248199,Rincon De La Brea,Civil,Los Angeles County,California,Yorba Linda,311,33.9677907,-117.8689493,None,1/19/1981,null,null,null,null,06037,06
248200,Rincon De Los Bueyes,Civil,Los Angeles County,California,Beverly Hills,46,34.038344,-118.3934111,None,1/19/1981,null,null,null,null,06037,06
231601,Rincon De Los Carneros,Civil,Napa County,California,Cuttings Wharf,12,38.2454716,-122.3069184,None,1/19/1981,null,null,null,null,06055,06
231604,Rincon De Los Esteros,Civil,Santa Clara County,California,Milpitas,2,37.4271617,-121.9441251,None,1/19/1981,null,null,null,null,06085,06
231602,Rincon De Los Esteros,Civil,Santa Clara County,California,Milpitas,6,37.4035511,-121.9355133,None,1/19/1981,null,null,null,null,06085,06
231603,Rincon De Los Esteros,Civil,Santa Clara County,California,Milpitas,7,37.4221616,-121.9216242,None,1/19/1981,null,null,null,null,06085,06
231605,Rincon De Musalacon,Civil,Sonoma County,California,Asti,113,38.7546312,-122.9672212,None,1/19/1981,null,null,null,null,06097,06
234567,Rincon De San Francisquito,Civil,Santa Clara County,California,Mountain View,3,37.4318839,-122.0963517,None,1/19/1981,null,null,null,null,06085,06
231606,Rincon De Sanjon,Civil,Monterey County,California,Salinas,12,36.7038476,-121.6996695,None,1/19/1981,null,null,null,null,06053,06
248201,Rincon Del Diablo,Civil,San Diego County,California,Valley Center,227,33.1258733,-117.0569757,None,1/19/1981,null,null,null,null,06073,06
273286,Rincon Reservation,Civil,San Diego County,California,Boucher Hill,261,33.2645598,-116.955965,None,1/19/1981,3165R,D2,null,null,06073,06
252399,Rincon de la Puente del Monte,Civil,Monterey County,California,Gonzales,352,36.6221836,-121.4427151,None,5/1/1990,null,null,null,null,06053,06
234566,Rincon de las Salinas,Civil,Monterey County,California,Marina,9,36.7255134,-121.7863394,None,1/19/1981,null,null,null,null,06053,06
231611,Rinconada De Los Gatos,Civil,Santa Clara County,California,Los Gatos,123,37.2446661,-121.972735,None,1/19/1981,null,null,null,null,06085,06
248205,Rinconada Del Arroyo De San Francisquito,Civil,Santa Clara County,California,Mountain View,2,37.4446613,-122.1249636,None,1/19/1981,null,null,null,null,06085,06
231614,Rindge Tract,Civil,San Joaquin County,California,Terminous,-1,38.0221441,-121.4346724,None,1/19/1981,null,null,null,null,06077,06
231618,Rio Blanco Tract,Civil,San Joaquin County,California,Terminous,0,38.0793646,-121.4049499,None,1/19/1981,null,null,null,null,06077,06
234569,Rio De Los Americanos,Civil,Sacramento County,California,Carmichael,32,38.5826837,-121.275505,None,1/19/1981,null,null,null,null,06067,06
234570,Rio De Los Molinos,Civil,Tehama County,California,Los Molinos,78,40.0415462,-122.0927669,None,1/19/1981,null,null,null,null,06103,06
231619,Rio De Los Putos,Civil,Solano County,California,Winters,36,38.5215734,-121.9219112,None,1/19/1981,null,null,null,null,06095,06
248209,Rio De Santa Clara,Civil,Ventura County,California,Oxnard,14,34.1808384,-119.1417723,None,1/19/1981,null,null,null,null,06111,06
231620,Rio Jesus Maria,Civil,Yolo County,California,Grays Bend,10,38.7340702,-121.701629,None,1/19/1981,null,null,null,null,06113,06
1935266,Rio Vista Division,Civil,Solano County,California,Birds Landing,27,38.2043221,-121.7769719,None,9/26/2001,92610,Z5,null,null,06095,06
1935267,Ripon Division,Civil,San Joaquin County,California,Avena,20,37.7722856,-121.1220105,None,9/26/2001,92620,Z5,null,null,06077,06
1935268,Riverdale Division,Civil,Fresno County,California,Burrel,65,36.4461534,-119.9069059,None,9/26/2001,92630,Z5,null,null,06019,06
277297,Riverside County,Civil,Riverside County,California,Cottonwood Basin,863,33.7436751,-115.9938177,None,2/1/1993,99065,H1,null,null,06065,06
1935269,Riverside Division,Civil,Riverside County,California,Riverside East,386,33.9411178,-117.3259493,None,9/26/2001,92640,Z5,null,null,06065,06
265444,Roaring Creek Rancheria,Civil,Shasta County,California,Roaring Creek,574,40.8933238,-121.9534599,None,6/14/2000,3185R,D2,null,null,06089,06
234577,Robinson Rancheria,Civil,Lake County,California,Upper Lake,415,39.1405611,-122.8812265,None,1/19/1981,3195R,D1,null,null,06033,06
231699,Roblar De La Miseria,Civil,Sonoma County,California,Cotati,62,38.2949158,-122.7160991,None,1/19/1981,null,null,null,null,06097,06
1935179,Rocklin Division,Civil,Placer County,California,Rocklin,113,38.7999661,-121.1846534,None,9/26/2001,92645,Z5,null,null,06061,06
231831,Rohnerville Rancheria,Civil,Humboldt County,California,Fields Landing,79,40.6275502,-124.2100446,None,1/19/1981,3220R,D2,null,null,06023,06
1935270,Rosedale Division,Civil,Kern County,California,Rosedale,108,35.396687,-119.1761298,None,9/26/2001,92650,Z5,null,null,06029,06
1935271,Roseville Division,Civil,Placer County,California,Roseville,48,38.7564072,-121.3033571,None,9/26/2001,92660,Z5,null,null,06061,06
1935272,Ross Valley Division,Civil,Marin County,California,San Rafael,84,37.9609854,-122.5907241,None,9/26/2001,92670,Z5,null,null,06041,06
267196,Round Valley Reservation,Civil,Mendocino County,California,Mina,943,39.8925693,-123.3289212,None,1/19/1981,3250R,D1,null,null,06045,06
265667,Ruffey Indian Reservation (historical),Civil,Siskiyou County,California,Etna,1152,41.4281955,-122.9097554,None,1/19/1981,null,null,null,null,06093,06
232012,Rumsey Indian Rancheria,Civil,Yolo County,California,Brooks,84,38.7373428,-122.1287915,None,1/19/1981,3265R,D2,null,null,06113,06
1935273,Russian River-Sonoma Coast Division,Civil,Sonoma County,California,Fort Ross,353,38.571334,-123.1908254,None,9/26/2001,92682,Z5,null,null,06097,06
1935275,Sacramento Canyon Division,Civil,Shasta County,California,Hanland Peak,586,40.9952353,-122.3589891,None,9/26/2001,92700,Z5,null,null,06089,06
277298,Sacramento County,Civil,Sacramento County,California,Elk Grove,18,38.4493215,-121.3442553,None,2/1/1993,99067,H1,null,null,06067,06
1935274,Sacramento Division,Civil,Sacramento County,California,Sacramento East,12,38.5467604,-121.4266241,None,9/26/2001,92690,Z5,null,null,06067,06
1935276,Saint Helena Division,Civil,Napa County,California,Rutherford,146,38.4747537,-122.4609508,None,9/26/2001,92710,Z5,null,null,06055,06
1935277,Salida Division,Civil,Stanislaus County,California,Salida,17,37.668154,-121.1155953,None,9/26/2001,92720,Z5,null,null,06099,06
1935278,Salinas Division,Civil,Monterey County,California,Natividad,41,36.7048312,-121.5931229,None,9/26/2001,92730,Z5,null,null,06053,06
234610,Salsipuedes,Civil,Santa Cruz County,California,Watsonville East,49,36.9438408,-121.695781,None,1/19/1981,null,null,null,null,06087,06
1935279,San Andreas Division,Civil,Calaveras County,California,San Andreas,225,38.1892664,-120.7114079,None,9/26/2001,92740,Z5,null,null,06009,06
232363,San Andres,Civil,Santa Cruz County,California,Watsonville West,60,36.921897,-121.8288424,None,1/19/1981,null,null,null,null,06087,06
232365,San Antonio,Civil,Alameda County,California,Oakland East,18,37.780206,-122.2174679,None,1/19/1981,null,null,null,null,06001,06
248786,San Antonio,Civil,Alameda County,California,Oakland West,72,37.857704,-122.2555245,None,1/19/1981,null,null,null,null,06001,06
234621,San Antonio,Civil,Alameda County,California,Oakland East,132,37.7615951,-122.1519101,None,1/19/1981,null,null,null,null,06001,06
248785,San Antonio,Civil,Los Angeles County,California,South Gate,37,33.9564035,-118.1911822,None,1/19/1981,null,null,null,null,06037,06
234620,San Antonio,Civil,Santa Clara County,California,Cupertino,111,37.3407749,-122.0946845,None,1/19/1981,null,null,null,null,06085,06
234622,San Antonio or Pescadero,Civil,San Mateo County,California,San Gregorio,101,37.2782772,-122.3938632,None,1/19/1981,null,null,null,null,06081,06
248790,San Antonio or Rodeo De Las Aguas,Civil,Los Angeles County,California,Beverly Hills,82,34.0752871,-118.400912,None,1/19/1981,null,null,null,null,06037,06
1935280,San Ardo Division,Civil,Monterey County,California,Hames Valley,405,35.9573856,-120.9258419,None,9/26/2001,92750,Z5,null,null,06053,06
232375,San Augustin,Civil,Santa Cruz County,California,Felton,186,37.0438375,-122.02024,None,1/19/1981,null,null,null,null,06087,06
248797,San Benito,Civil,Monterey County,California,San Lucas,103,36.1388548,-121.0532469,None,1/19/1981,null,null,null,null,06053,06
277299,San Benito County,Civil,San Benito County,California,San Benito,1011,36.6057059,-121.0749955,None,2/1/1993,99069,H1,null,null,06069,06
1935281,San Benito-Bitterwater Division,Civil,San Benito County,California,Llanada,1010,36.527708,-120.9699501,None,9/26/2001,92760,Z5,null,null,06069,06
248800,San Bernabe,Civil,Monterey County,California,San Lucas,91,36.178855,-121.1079722,None,1/19/1981,null,null,null,null,06053,06
248801,San Bernardino,Civil,San Bernardino County,California,San Bernardino South,308,34.0886235,-117.280598,1/1/1965,1/19/1981,null,null,null,null,06071,06
277300,San Bernardino County,Civil,San Bernardino County,California,Broadwell Lake,396,34.841438,-116.178479,None,2/1/1993,99071,H1,null,null,06071,06
1935282,San Bernardino Division,Civil,San Bernardino County,California,San Bernardino South,328,34.094921,-117.3178379,None,9/26/2001,92770,Z5,null,null,06071,06
248807,San Bernardo,Civil,Monterey County,California,San Ardo,120,36.0552432,-120.938518,None,1/19/1981,null,null,null,null,06053,06
273445,San Bernardo,Civil,San Luis Obispo County,California,Morro Bay North,140,35.3783073,-120.8198998,None,1/19/1981,null,null,null,null,06079,06
248806,San Bernardo,Civil,San Diego County,California,Escondido,118,33.0405986,-117.076699,None,1/19/1981,null,null,null,null,06073,06
248808,San Buena Ventura,Civil,Shasta County,California,Redding,132,40.5082068,-122.3844522,None,1/19/1981,null,null,null,null,06089,06
248812,San Carlos De Jonata,Civil,Santa Barbara County,California,Zaca Creek,295,34.6519295,-120.1695944,None,1/19/1981,null,null,null,null,06083,06
277301,San Diego County,Civil,San Diego County,California,Ramona,772,33.028188,-116.770206,None,2/1/1993,99073,H1,null,null,06073,06
1935283,San Diego Division,Civil,San Diego County,California,La Mesa,126,32.8233864,-117.1021599,None,9/26/2001,92780,Z5,null,null,06073,06
248830,San Dieguito,Civil,San Diego County,California,Rancho Santa Fe,86,33.0178212,-117.2089243,1/1/1965,1/19/1981,null,null,null,null,06073,06
273465,San Emidio,Civil,Kern County,California,Eagle Rest Peak,751,34.9535832,-119.1953878,None,1/19/1981,null,null,null,null,06029,06
252240,San Emigdio,Civil,Kern County,California,Coal Oil Canyon,514,35.0002468,-119.0509386,2/9/1965,8/1/1990,null,null,null,null,06029,06
2378253,San Fernando Valley Division,Civil,Los Angeles County,California,San Fernando,288,34.2511545,-118.4186561,None,2/11/2008,92785,Z5,null,null,06037,06
273473,San Francisco,Civil,Los Angeles County,California,Newhall,439,34.4069412,-118.6120322,None,1/19/1981,null,null,null,null,06037,06
277302,San Francisco County,Civil,San Francisco County,California,San Francisco North,78,37.7782253,-122.4425085,None,2/1/1993,99075,H6,null,null,06075,06
234626,San Francisco De Las Llagas,Civil,Santa Clara County,California,Gilroy,96,37.0741136,-121.6227222,None,1/19/1981,null,null,null,null,06085,06
1935284,San Francisco Division (historical),Civil,San Francisco County,California,San Francisco North,78,37.7782251,-122.4424955,None,9/26/2001,92790,X0,null,null,06075,06
248848,San Francisquito,Civil,Los Angeles County,California,El Monte,97,34.0972308,-118.0331225,None,1/19/1981,null,null,null,null,06037,06
273475,San Francisquito,Civil,Monterey County,California,Mount Carmel,464,36.4682952,-121.8007836,None,1/19/1981,null,null,null,null,06053,06
232396,San Francisquito,Civil,Santa Clara County,California,Palo Alto,27,37.431328,-122.1738536,None,1/19/1981,null,null,null,null,06085,06
248850,San Gabriel,Civil,Los Angeles County,California,Mount Wilson,178,34.1269521,-118.0884023,None,1/19/1981,null,null,null,null,06037,06
248849,San Gabriel,Civil,Los Angeles County,California,Mount Wilson,173,34.1266744,-118.0842354,None,1/19/1981,null,null,null,null,06037,06
232398,San Geronimo,Civil,Marin County,California,San Geronimo,198,38.0065898,-122.6658175,None,1/19/1981,null,null,null,null,06041,06
248855,San Geronimo,Civil,San Luis Obispo County,California,Cayucos,23,35.4838618,-120.9696294,None,1/19/1981,null,null,null,null,06079,06
1935286,San Gorgonio Pass Division,Civil,Riverside County,California,Beaumont,819,33.9388833,-116.9157742,None,9/26/2001,92810,Z5,null,null,06065,06
232401,San Gregorio,Civil,San Mateo County,California,La Honda,224,37.338275,-122.2994139,None,1/19/1981,null,null,null,null,06081,06
234628,San Gregorio,Civil,San Mateo County,California,La Honda,205,37.3529975,-122.3508052,None,1/19/1981,null,null,null,null,06081,06
273484,San Jacinto Nuevo Y Potrero,Civil,Riverside County,California,Lakeview,439,33.8483515,-117.0750297,None,1/19/1981,null,null,null,null,06065,06
248864,San Jacinto Viejo,Civil,Riverside County,California,San Jacinto,474,33.7830751,-116.9636352,None,1/19/1981,null,null,null,null,06065,06
232405,San Joaquin,Civil,San Benito County,California,Three Sisters,93,36.9007852,-121.3496545,None,1/19/1981,null,null,null,null,06069,06
248865,San Joaquin,Civil,Orange County,California,Tustin,170,33.6272442,-117.820333,None,1/19/1981,null,null,null,null,06059,06
277303,San Joaquin County,Civil,San Joaquin County,California,Stockton West,6,37.9347652,-121.2714384,None,2/1/1993,99077,H1,null,null,06077,06
1935287,San Joaquin-Tranquillity Division,Civil,Fresno County,California,San Joaquin,57,36.5590647,-120.2410591,None,9/26/2001,92820,Z5,null,null,06019,06
232414,San Jose,Civil,Marin County,California,Novato,44,38.0665877,-122.5633132,None,1/19/1981,null,null,null,null,06041,06
248868,San Jose,Civil,Los Angeles County,California,San Dimas,308,34.0777878,-117.7761691,None,1/19/1981,null,null,null,null,06037,06
248869,San Jose Addition,Civil,Los Angeles County,California,San Dimas,252,34.1152863,-117.8400603,None,1/19/1981,null,null,null,null,06037,06
248870,San Jose De Buenos Ayres,Civil,Los Angeles County,California,Beverly Hills,109,34.0650093,-118.4306348,None,1/19/1981,null,null,null,null,06037,06
248872,San Jose Del Valle,Civil,San Diego County,California,Warner Springs,858,33.2839263,-116.6902981,None,1/19/1981,null,null,null,null,06073,06
1935288,San Jose Division,Civil,Santa Clara County,California,San Jose West,37,37.3219261,-121.9196759,None,9/26/2001,92830,Z5,null,null,06085,06
248878,San Jose Y Sur Chiquito,Civil,Monterey County,California,Soberanes Point,351,36.4660733,-121.9080097,None,1/19/1981,null,null,null,null,06053,06
234631,San Juan,Civil,Sacramento County,California,Folsom,69,38.6751813,-121.2221706,None,1/19/1981,null,null,null,null,06067,06
248879,San Juan Bautista,Civil,Santa Clara County,California,San Jose West,45,37.2832761,-121.8843987,None,1/19/1981,null,null,null,null,06085,06
1935289,San Juan Bautista Division,Civil,San Benito County,California,San Juan Bautista,70,36.8328828,-121.5224175,None,9/26/2001,92840,Z5,null,null,06069,06
248880,San Juan Cajon De Santa Ana,Civil,Orange County,California,Anaheim,53,33.8352932,-117.8992254,None,1/19/1981,null,null,null,null,06059,06
248889,San Julian,Civil,Santa Barbara County,California,Santa Rosa Hills,390,34.5455419,-120.3243225,None,1/19/1981,null,null,null,null,06083,06
232425,San Justo,Civil,San Benito County,California,Hollister,134,36.8335667,-121.4441045,None,1/19/1981,null,null,null,null,06069,06
232427,San Leandro,Civil,Alameda County,California,San Leandro,9,37.7018748,-122.1541322,None,1/19/1981,null,null,null,null,06001,06
232433,San Lorenzo,Civil,Alameda County,California,Hayward,86,37.70993,-122.073574,None,1/19/1981,null,null,null,null,06001,06
248891,San Lorenzo,Civil,Monterey County,California,Pinalito Canyon,400,36.3666314,-121.0865823,None,1/19/1981,null,null,null,null,06053,06
248890,San Lorenzo,Civil,Monterey County,California,Monarch Peak,486,36.1963534,-120.8199008,None,1/19/1981,null,null,null,null,06053,06
234634,San Lorenzo,Civil,Alameda County,California,Hayward,15,37.6613208,-122.1099639,None,1/19/1981,null,null,null,null,06001,06
248892,San Lorenzo,Civil,Monterey County,California,Greenfield,85,36.2852437,-121.1513081,None,1/19/1981,null,null,null,null,06053,06
1935290,San Lorenzo Valley Division,Civil,Santa Cruz County,California,Castle Rock Ridge,248,37.1479822,-122.0921825,None,9/26/2001,92850,Z5,null,null,06087,06
248895,San Lucas,Civil,Monterey County,California,Espinosa Canyon,157,36.0869104,-121.0274122,None,1/19/1981,null,null,null,null,06053,06
277304,San Luis Obispo County,Civil,San Luis Obispo County,California,Wilson Corner,565,35.3874491,-120.4521908,None,2/1/1993,99079,H1,null,null,06079,06
1935291,San Luis Obispo Division,Civil,San Luis Obispo County,California,Pismo Beach,36,35.2367152,-120.6768081,None,9/26/2001,92860,Z5,null,null,06079,06
273501,San Luisito,Civil,San Luis Obispo County,California,Morro Bay South,107,35.3510852,-120.7607306,None,1/19/1981,null,null,null,null,06079,06
248904,San Manuel Reservation,Civil,San Bernardino County,California,Harrison Mountain,628,34.1558229,-117.2193028,None,1/19/1981,3445R,D1,null,null,06071,06
248905,San Marcos,Civil,Santa Barbara County,California,San Marcos Pass,608,34.5949909,-119.8354173,None,1/19/1981,null,null,null,null,06083,06
234636,San Mateo,Civil,San Mateo County,California,San Mateo,38,37.5643808,-122.3516376,None,1/19/1981,null,null,null,null,06081,06
277305,San Mateo County,Civil,San Mateo County,California,Woodside,243,37.4362064,-122.3556618,None,2/1/1993,99081,H1,null,null,06081,06
1935292,San Mateo Division,Civil,San Mateo County,California,Palo Alto,4,37.4943269,-122.2392622,None,9/26/2001,92870,Z5,null,null,06081,06
232450,San Miguel,Civil,Sonoma County,California,Sebastopol,42,38.4935219,-122.7699886,None,1/19/1981,null,null,null,null,06097,06
232449,San Miguel,Civil,San Francisco County,California,San Francisco South,182,37.7363199,-122.4510825,None,1/19/1981,null,null,null,null,06075,06
248926,San Miguel,Civil,Ventura County,California,Saticoy,24,34.2577816,-119.243999,None,1/19/1981,null,null,null,null,06111,06
248933,San Miguelito,Civil,Monterey County,California,Alder Peak,408,35.9566336,-121.2707596,None,1/19/1981,null,null,null,null,06053,06
248932,San Miguelito,Civil,San Luis Obispo County,California,Pismo Beach,12,35.1960863,-120.695729,None,1/19/1981,null,null,null,null,06079,06
232455,San Pablo,Civil,Contra Costa County,California,Richmond,124,37.9452018,-122.31247,None,1/19/1981,null,null,null,null,06013,06
248943,San Pascual,Civil,Los Angeles County,California,Los Angeles,169,34.1094531,-118.1339594,None,1/19/1981,null,null,null,null,06037,06
248942,San Pascual,Civil,Los Angeles County,California,Pasadena,282,34.1594511,-118.1486824,None,1/19/1981,null,null,null,null,06037,06
255933,San Pasqual Reservation,Civil,San Diego County,California,Rodriguez Mountain,477,33.1804042,-116.9895195,None,10/1/1992,3460R,D2,null,null,06073,06
234638,San Pedro,Civil,San Mateo County,California,Montara Mountain,228,37.6054922,-122.4738637,None,1/19/1981,null,null,null,null,06081,06
248950,San Pedro,Civil,Los Angeles County,California,Torrance,16,33.8480717,-118.3136841,None,1/19/1981,null,null,null,null,06037,06
248957,San Rafael,Civil,Los Angeles County,California,Pasadena,268,34.1597292,-118.2336855,None,1/19/1981,null,null,null,null,06037,06
1935293,San Rafael Division,Civil,Marin County,California,Petaluma Point,8,38.0066451,-122.4955759,None,9/26/2001,92880,Z5,null,null,06041,06
234641,San Ramon,Civil,Contra Costa County,California,Dublin,129,37.7313177,-121.9096799,None,1/19/1981,null,null,null,null,06013,06
232470,San Ramon,Civil,Contra Costa County,California,Diablo,137,37.7607611,-121.9621814,None,1/19/1981,null,null,null,null,06013,06
232469,San Ramon,Civil,Contra Costa County,California,Diablo,125,37.8035378,-121.9794043,None,1/19/1981,null,null,null,null,06013,06
248965,San Simeon,Civil,San Luis Obispo County,California,Cambria,80,35.6133038,-121.1043595,None,1/19/1981,null,null,null,null,06079,06
238361,San Vicente,Civil,Monterey County,California,Gonzales,117,36.5016304,-121.3929892,None,1/19/1981,null,null,null,null,06053,06
232479,San Vicente,Civil,Santa Clara County,California,Santa Teresa Hills,131,37.1877231,-121.8143963,None,1/19/1981,null,null,null,null,06085,06
233365,San Vicente,Civil,Santa Cruz County,California,Davenport,392,37.079948,-122.1819119,None,1/19/1981,null,null,null,null,06087,06
248976,San Vicente Y Santa Monica,Civil,Los Angeles County,California,Topanga,494,34.0963964,-118.51036,None,1/19/1981,null,null,null,null,06037,06
248977,San Vicente Y Santa Monica,Civil,Los Angeles County,California,Beverly Hills,326,34.0944522,-118.4823037,None,1/19/1981,null,null,null,null,06037,06
234643,San Ysidro,Civil,Santa Clara County,California,Gilroy,56,37.0146698,-121.5335513,None,1/19/1981,null,null,null,null,06085,06
234644,San Ysidro,Civil,Santa Clara County,California,Chittenden,51,36.9949479,-121.5024387,None,1/19/1981,null,null,null,null,06085,06
234649,Sanel,Civil,Mendocino County,California,Hopland,165,38.9971196,-123.1233364,None,1/19/1981,null,null,null,null,06045,06
1935285,Sanger Division,Civil,Fresno County,California,Round Mountain,120,36.7626153,-119.5532285,None,9/26/2001,92800,Z5,null,null,06019,06
232533,Sanjon De Los Moquelumnes,Civil,Sacramento County,California,Galt,13,38.3143577,-121.3155047,None,1/19/1981,null,null,null,null,06067,06
234650,Sanjon De Santa Rita,Civil,Merced County,California,Delta Ranch,30,37.1057783,-120.6943566,None,1/19/1981,null,null,null,null,06047,06
273535,Santa Ana,Civil,Ventura County,California,Matilija,201,34.4113842,-119.3301148,None,1/19/1981,null,null,null,null,06111,06
249022,Santa Ana Del Chino,Civil,San Bernardino County,California,Prado Dam,252,33.9811242,-117.7258891,None,1/19/1981,null,null,null,null,06071,06
249023,Santa Ana Del Chino,Civil,San Bernardino County,California,Ontario,245,34.0241789,-117.6575543,None,1/19/1981,null,null,null,null,06071,06
232538,Santa Ana Y Quien Sabe,Civil,San Benito County,California,Quien Sabe Valley,488,36.8174554,-121.2413163,None,1/19/1981,null,null,null,null,06069,06
277306,Santa Barbara County,Civil,Santa Barbara County,California,Santa Ynez,1001,34.5382513,-120.0310111,None,2/1/1993,99083,H1,null,null,06083,06
1935294,Santa Barbara Division,Civil,Santa Barbara County,California,Santa Cruz Island A,0,34.1032188,-119.9304637,None,9/26/2001,92890,Z5,null,null,06083,06
277307,Santa Clara County,Civil,Santa Clara County,California,Morgan Hill,336,37.2324842,-121.6962791,None,2/1/1993,99085,H1,null,null,06085,06
249054,Santa Clara Del Norte,Civil,Ventura County,California,Oxnard,35,34.2477821,-119.1431619,None,1/19/1981,null,null,null,null,06111,06
277308,Santa Cruz County,Civil,Santa Cruz County,California,Felton,89,37.0216058,-122.0097874,None,2/1/1993,99087,H1,null,null,06087,06
1935295,Santa Cruz Division,Civil,Santa Cruz County,California,Soquel,19,36.9702745,-121.9746818,None,9/26/2001,92900,Z5,null,null,06087,06
249069,Santa Gertrudes,Civil,Los Angeles County,California,Whittier,36,33.9377919,-118.1039567,None,1/19/1981,null,null,null,null,06037,06
249071,Santa Gertrudes,Civil,Los Angeles County,California,La Habra,76,33.9352909,-117.9917305,None,1/19/1981,null,null,null,null,06037,06
249070,Santa Gertrudes,Civil,Los Angeles County,California,Whittier,47,33.9430688,-118.0295098,None,1/19/1981,null,null,null,null,06037,06
249074,Santa Manuela,Civil,San Luis Obispo County,California,Tar Spring Ridge,263,35.1530313,-120.4829424,None,1/19/1981,null,null,null,null,06079,06
273556,Santa Margarita,Civil,San Luis Obispo County,California,Lopez Mountain,378,35.3549736,-120.5543327,None,1/19/1981,null,null,null,null,06079,06
273560,Santa Margarita Y Las Flores,Civil,San Diego County,California,Las Pulgas Canyon,183,33.3278095,-117.4125401,None,1/19/1981,null,null,null,null,06073,06
1935296,Santa Maria Division,Civil,Santa Barbara County,California,Twitchell Dam,173,34.8853145,-120.3617169,None,9/26/2001,92908,Z5,null,null,06083,06
1935297,Santa Monica Division,Civil,Los Angeles County,California,Topanga,0,34.0090875,-118.5025989,None,9/26/2001,92920,Z5,null,null,06037,06
1935298,Santa Paula Division,Civil,Ventura County,California,Santa Paula,217,34.3652858,-119.0864111,None,9/26/2001,92930,Z5,null,null,06111,06
249098,Santa Paula Y Saticoy,Civil,Ventura County,California,Saticoy,55,34.2936131,-119.1459401,None,1/19/1981,null,null,null,null,06111,06
249099,Santa Rita,Civil,Santa Barbara County,California,Lompoc,86,34.6599834,-120.3973827,None,1/19/1981,null,null,null,null,06083,06
232556,Santa Rita,Civil,Alameda County,California,Livermore,108,37.6915968,-121.8580116,None,1/19/1981,null,null,null,null,06001,06
249103,Santa Rosa,Civil,San Luis Obispo County,California,Cambria,26,35.5405275,-121.0529674,None,1/19/1981,null,null,null,null,06079,06
249105,Santa Rosa,Civil,Riverside County,California,Wildomar,563,33.5241924,-117.2761476,None,1/19/1981,null,null,null,null,06065,06
249104,Santa Rosa,Civil,Santa Barbara County,California,Santa Rosa Hills,96,34.6033186,-120.2848767,None,1/19/1981,null,null,null,null,06083,06
1935299,Santa Rosa Division,Civil,Sonoma County,California,Santa Rosa,83,38.4644632,-122.6813086,None,9/26/2001,92940,Z5,null,null,06097,06
247949,Santa Rosa Rancheria,Civil,Kings County,California,Stratford,67,36.2361108,-119.7551327,None,6/14/2000,3520R,D2,null,null,06031,06
1934330,Santa Rosa Reservation,Civil,Riverside County,California,Butterfly Peak,1414,33.5550355,-116.5283768,None,8/7/2001,3525R,D2,null,null,06065,06
232568,Santa Teresa,Civil,Santa Clara County,California,Santa Teresa Hills,60,37.2416105,-121.791895,None,1/19/1981,null,null,null,null,06085,06
249132,Santa Ynez Reservation,Civil,Santa Barbara County,California,Santa Ynez,154,34.6027329,-120.0914173,None,1/19/1981,3540R,D2,null,null,06083,06
249138,Santa Ysabel,Civil,San Luis Obispo County,California,Templeton,258,35.5991374,-120.6529468,None,1/19/1981,null,null,null,null,06079,06
249139,Santa Ysabel,Civil,San Diego County,California,Warners Ranch,1031,33.1455976,-116.7097436,None,1/19/1981,null,null,null,null,06073,06
255932,Santa Ysabel Reservation,Civil,San Diego County,California,Warners Ranch,1338,33.1710251,-116.6622765,None,10/1/1992,3550R,D2,null,null,06073,06
273580,Santiago De Santa Ana,Civil,Orange County,California,Orange,97,33.8052944,-117.8153333,None,1/19/1981,null,null,null,null,06059,06
232587,Sargent-Barnhart Tract,Civil,San Joaquin County,California,Stockton West,1,37.9821454,-121.3580037,None,1/19/1981,null,null,null,null,06077,06
232595,Saucelito,Civil,Marin County,California,Point Bonita,119,37.8590939,-122.5455312,None,1/19/1981,null,null,null,null,06041,06
232596,Saucito,Civil,Monterey County,California,Seaside,90,36.5757937,-121.8357848,None,1/19/1981,null,null,null,null,06053,06
234653,Saucos,Civil,Tehama County,California,Gerber,64,40.0165458,-122.1427676,None,1/19/1981,null,null,null,null,06103,06
232601,Sausal,Civil,Monterey County,California,Natividad,23,36.7044038,-121.6174448,None,1/19/1981,null,null,null,null,06053,06
249164,Sausal Redondo,Civil,Los Angeles County,California,Venice,29,33.8994584,-118.3861864,None,1/19/1981,null,null,null,null,06037,06
1935263,Searles Valley Division,Civil,San Bernardino County,California,Christmas Canyon,702,35.5441255,-117.2779371,None,9/26/2001,92955,Z5,null,null,06071,06
1935302,Seaside-Monterey Division,Civil,Monterey County,California,Monterey OE N,0,36.6466497,-121.8799913,None,9/26/2001,92970,Z5,null,null,06053,06
